,poster_path,production_countries,revenue,overview,video,id,genres,title,tagline,vote_count,homepage,belongs_to_collection,original_language,status,spoken_languages,imdb_id,adult,backdrop_path,production_companies,release_date,popularity,original_title,budget,vote_average,runtime
79,/9O7gLzmreU0nGkIB6K3BsJbzvNv.jpg,[u'United States of America'],28341469,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",False,278,"[u'Drama', u'Crime']",The Shawshank Redemption,Fear can hold you prisoner. Hope can set you free.,6773,,0,en,Released,[u'en'],tt0111161,False,/j9XKiZrVeViAixVRzCta7h1VU9W.jpg,[u'Castle Rock Entertainment'],1994-09-23,7.604727,The Shawshank Redemption,25000000,8.4,142
80,/aybgjbFbn6yUbsgUMnUbwc2jcWd.jpg,[u'United States of America'],378827494,"When a wounded Christian Grey tries to entice a cautious Ana Steele back into his life, she demands a new arrangement before she will give him another chance. As the two begin to build trust and find stability, shadowy figures from Christian’s past start to circle the couple, determined to destroy their hopes for a future together.",False,341174,"[u'Drama', u'Romance']",Fifty Shades Darker,Every fairy tale has a dark side.,1335,http://www.fiftyshadesmovie.com/,"{u'backdrop_path': u'/fUHFCnqGHozSiEF8yT7dhE1OKnY.jpg', u'poster_path': u'/qNc94aEFMtIbhv7GqQyJi7zUahW.jpg', u'id': 344830, u'name': u'Fifty Shades Collection'}",en,Released,[u'en'],tt4465564,False,/rXBB8F6XpHAwci2dihBCcixIHrK.jpg,[u'Universal Pictures'],2017-02-08,7.580443,Fifty Shades Darker,55000000,5.9,118
81,/8hQbM6n2wnB5U1T0mHFIGwTtSeI.jpg,[u'Greece'],110197,"Three teenagers are confined to an isolated country estate that could very well be on another planet. The trio spend their days listening to endless homemade tapes that teach them a whole new vocabulary. Any word that comes from beyond their family abode is instantly assigned a new meaning. Hence 'the sea' refers to a large armchair and 'zombies' are little yellow flowers. Having invented a brother whom they claim to have ostracized for his disobedience, the uber-controlling parents terrorize their offspring into submission.",False,38810,[u'Drama'],Dogtooth,The cat is the most feared animal there is!,242,http://www.dogtooth.gr/,0,el,Released,[u'el'],tt1379182,False,/bRY5Mg2TsE1A71ColgZXhHBMEa6.jpg,"[u'Greek Film Center', u'Boo Productions', u'Horsefly Productions']",2009-06-01,7.323033,Κυνόδοντας,0,7.0,94
82,/fYYruOEwdbJhlgdfK1HxPhXwHiB.jpg,"[u'United Kingdom', u'Netherlands', u'France', u'Germany', u'Belgium', u'Sweden']",0,"In the menacing inferno of the old American West, Liz is a genuine survivor who is hunted by a vengeful preacher for a crime she didn’t commit.",False,324560,"[u'Mystery', u'Thriller', u'Western']",Brimstone,Retribution is coming.,52,http://www.brimstonethemovie.com/,0,en,Released,"[u'nl', u'en']",tt1895315,False,/rTtWEmHuflexjjbHAdNvUXh4Xa3.jpg,"[u'Zero One Film', u'Pandora Films', u'Illusion Film & Television', u'The Film Farm', u'N279 Entertainment']",2017-01-12,7.245266,Brimstone,0,7.0,148
83,/nzXzLFTnd0Zb3ExfhOxlQgizgSu.jpg,"[u'United Kingdom', u'United States of America']",119520023,"In 1942, an intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.",False,369885,"[u'Action', u'War', u'Drama', u'Romance', u'Thriller']",Allied,The enemy is listening.,798,http://www.alliedmovie.com/,0,en,Released,"[u'ar', u'en', u'fr', u'de']",tt3640424,False,/tC0tVH5KQhCwMlddnyA3iWOSuBA.jpg,"[u'Paramount Pictures', u'GK Films', u'ImageMovers', u'Huahua Media']",2016-11-17,7.200918,Allied,85000000,6.3,124
84,/dEYnvnUfXrqvqeRSqvIEtmzhoA8.jpg,[u'United States of America'],1084939099,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",False,49026,"[u'Action', u'Crime', u'Drama', u'Thriller']",The Dark Knight Rises,The Legend Ends,7576,http://www.thedarkknightrises.com/,"{u'backdrop_path': u'/xfKot7lqaiW4XpL5TtDlVBA9ei9.jpg', u'poster_path': u'/bqS2lMgGkuodIXtDILFWTSWDDpa.jpg', u'id': 263, u'name': u'The Dark Knight Collection'}",en,Released,[u'en'],tt1345836,False,/3bgtUfKQKNi3nJsAB5URpP2wdRt.jpg,"[u'Legendary Pictures', u'Warner Bros.', u'DC Entertainment', u'Syncopy']",2012-07-16,7.179218,The Dark Knight Rises,250000000,7.5,165
85,/bIuOWTtyFPjsFDevqvF3QrD1aun.jpg,[u'United States of America'],444115007,"Against his father Odin's will, The Mighty Thor -a powerful but arrogant warrior god -recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",False,10195,"[u'Adventure', u'Fantasy', u'Action']",Thor,Two worlds. One hero.,5167,http://thor.marvel.com/,"{u'backdrop_path': u'/FZhEgAes4PX86BJGJPXyZCXHrj.jpg', u'poster_path': u'/7vx64r9HS57yz2T53i31SdmqdEi.jpg', u'id': 131296, u'name': u'Thor Collection'}",en,Released,[u'en'],tt0800369,False,/6UxFfo8K3vcihtUpX1ek2ucGeEZ.jpg,[u'Marvel Studios'],2011-04-21,7.119432,Thor,150000000,6.5,115
86,/9Moizj8qxcZK6DqEE1MTO3pQAEw.jpg,[u'United States of America'],29218484,"Susan Morrow receives a book manuscript from her ex-husband – a man she left 20 years earlier – asking for her opinion of his writing. As she reads, she is drawn into the fictional life of Tony Hastings, a mathematics professor whose family vacation turns violent.",False,340666,"[u'Drama', u'Thriller']",Nocturnal Animals,When you love someone you can't just throw it away,1066,http://www.focusfeatures.com/nocturnalanimals,0,en,Released,[u'en'],tt4550098,False,/wUnHIzKMngLwVowSDApUV5PFern.jpg,"[u'Universal Pictures', u'Artina Films', u'Fade to Black Productions', u'Focus Features']",2016-11-04,7.09479,Nocturnal Animals,22500000,7.1,116
87,/o1F2aloaOUufHHOsV0laA9aw9N0.jpg,[u'United States of America'],543514353,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",False,150689,"[u'Romance', u'Fantasy', u'Family', u'Drama']",Cinderella,Midnight is just the beginning.,1826,,0,en,Released,"[u'en', u'fr', u'no', u'es']",tt1661199,False,/aUYcExsGuRaw7PLGmAmXubt1dfG.jpg,"[u'Walt Disney Pictures', u'Genre Films', u'Beagle Pug Films', u'Allison Shearmur Productions']",2015-03-12,7.088474,Cinderella,95000000,6.7,112
88,/oFOG2yIRcluKfTtYbzz71Vj9bgz.jpg,"[u'Hungary', u'United States of America']",220021259,"After waking up in a hospital with amnesia, professor Robert Langdon and a doctor must race against time to foil a deadly global plot.",False,207932,[u'Thriller'],Inferno,His greatest challenge. Humanity's last hope.,1516,http://www.infernothemovie.com/,"{u'backdrop_path': u'/j1IqpLhCypllamjKe6C2RstjfEQ.jpg', u'poster_path': u'/mZDeXsVhBxnWD3tGOQ69vKS3WYL.jpg', u'id': 115776, u'name': u'Robert Langdon Collection'}",en,Released,[u'en'],tt3062096,False,/anmLLbDx9d98NMZRyVUtxwJR6ab.jpg,"[u'Columbia Pictures', u'Imagine Entertainment', u'Mid Atlantic Films', u'Sony Pictures Releasing', u'LStar Capital']",2016-10-13,7.036436,Inferno,75000000,5.6,115
89,/nORMXEkYEbzkU5WkMWMgRDJwjSZ.jpg,"[u'United Kingdom', u'United States of America']",131060248,"When Ripley's lifepod is found by a salvage crew over 50 years later, she finds that terra-formers are on the very planet they found the alien species. When the company sends a family of colonists out to investigate her story, all contact is lost with the planet and colonists. They enlist Ripley and the colonial marines to return and search for answers.",False,679,"[u'Horror', u'Action', u'Thriller', u'Science Fiction']",Aliens,This Time It's War,2550,,"{u'backdrop_path': u'/52Lhwd7srnktMFDYkfhtMoZdabT.jpg', u'poster_path': u'/iVzIeC3PbG9BtDAudpwSNdKAgh6.jpg', u'id': 8091, u'name': u'Alien Collection'}",en,Released,[u'en'],tt0090605,False,/r2zB2vGLDQVxlRZISH7KzQ6reiC.jpg,"[u'Twentieth Century Fox Film Corporation', u'SLM Production Group', u'Brandywine Productions']",1986-07-18,6.990951,Aliens,18500000,7.7,137
90,/bxVxZb5O9OxCO0oRUNdCnpy9NST.jpg,"[u'New Zealand', u'United States of America']",871368364,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",False,120,"[u'Adventure', u'Fantasy', u'Action']",The Lord of the Rings: The Fellowship of the Ring,One ring to rule them all,7053,http://www.lordoftherings.net/,"{u'backdrop_path': u'/bccR2CGTWVVSZAG0yqmy3DIvhTX.jpg', u'poster_path': u'/p4UokEk2XnjjRTdXGe6DLYXlbI1.jpg', u'id': 119, u'name': u'The Lord of the Rings Collection'}",en,Released,[u'en'],tt0120737,False,/pIUvQ9Ed35wlWhY2oU6OmwEsmzG.jpg,"[u'WingNut Films', u'New Line Cinema', u'The Saul Zaentz Company']",2001-12-18,6.917831,The Lord of the Rings: The Fellowship of the Ring,93000000,7.9,178
91,/bXb00CkHqx7TPchTGG131sWV59y.jpg,[u'United States of America'],961000000,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",False,285,"[u'Adventure', u'Fantasy', u'Action']",Pirates of the Caribbean: At World's End,"At the end of the world, the adventure begins.",3216,http://disney.go.com/disneypictures/pirates/,"{u'backdrop_path': u'/cnKAGbX1rDkAquF2V1wVkptHDJO.jpg', u'poster_path': u'/1yg63Kl4p872ia4gPQysIZkKhUT.jpg', u'id': 295, u'name': u'Pirates of the Caribbean Collection'}",en,Released,[u'en'],tt0449088,False,/8ZgpAftUiYTU76IhUADITa3Ur9n.jpg,"[u'Walt Disney Pictures', u'Jerry Bruckheimer Films', u'Second Mate Productions']",2007-05-19,6.868331,Pirates of the Caribbean: At World's End,300000000,6.8,169
92,/5TQ6YDmymBpnF005OyoB7ohZps9.jpg,[u'United States of America'],714766572,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",False,100402,"[u'Action', u'Adventure', u'Science Fiction']",Captain America: The Winter Soldier,In heroes we trust.,4492,http://www.captainamericathewintersoldiermovie.com,"{u'backdrop_path': u'/nZSYqitBkAvmoq5IrsGsSWuhSC8.jpg', u'poster_path': u'/2tOgiY533JSFp7OrVlkeRJvsZpI.jpg', u'id': 131295, u'name': u'Captain America Collection'}",en,Released,[u'en'],tt1843866,False,/4qfXT9BtxeFuamR4F49m2mpKQI1.jpg,[u'Marvel Studios'],2014-03-20,6.757289,Captain America: The Winter Soldier,170000000,7.6,136
93,/oXUWEc5i3wYyFnL1Ycu8ppxxPvs.jpg,"[u'Canada', u'Hong Kong', u'Taiwan', u'United States of America']",532950503,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",False,281957,"[u'Western', u'Drama', u'Adventure', u'Thriller']",The Revenant,"(n. One who has returned, as if from the dead.)",4908,http://www.foxmovies.com/movies/the-revenant,0,en,Released,"[u'en', u'fr']",tt1663202,False,/8jNiQwGgAL5R2xwAcJTGWOZn3Mm.jpg,"[u'Regency Enterprises', u'Appian Way', u'CatchPlay', u'Anonymous Content', u'New Regency Pictures', u'Hong Kong Alpha Motion Pictures Co.', u'RatPac Entertainment', u'M Productions', u'Monarchy Enterprises S.a.r.l.']",2015-12-25,6.73533,The Revenant,135000000,7.3,156
94,/z2sJd1OvAGZLxgjBdSnQoLCfn3M.jpg,"[u'China', u'United States of America']",682330139,"Ethan and team take on their most impossible mission yet, eradicating the Syndicate - an International rogue organization as highly skilled as they are, committed to destroying the IMF.",False,177677,"[u'Action', u'Adventure', u'Thriller']",Mission: Impossible - Rogue Nation,Desperate Times. Desperate Measures.,2712,http://www.missionimpossible.com,"{u'backdrop_path': u'/49L0c5utmm0A4BkeDafM9BOhyBT.jpg', u'poster_path': u'/gwyJPIhCK4Xz2WogeBnhCSQfUek.jpg', u'id': 87359, u'name': u'Mission: Impossible Collection'}",en,Released,"[u'de', u'en', u'sv']",tt2381249,False,/ubJFHt0WufOwaZhs28Vyzm6K4pL.jpg,"[u'Paramount Pictures', u'Skydance Productions', u'China Movie Channel', u'Bad Robot', u'TC Productions', u'Alibaba Pictures Group', u'Odin']",2015-07-23,6.703776,Mission: Impossible - Rogue Nation,150000000,7.1,131
95,/coss7RgL0NH6g4fC2s5atvf3dFO.jpg,[u'United States of America'],348319861,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",False,198663,"[u'Action', u'Mystery', u'Science Fiction', u'Thriller']",The Maze Runner,Run - Remember - Survive,4063,http://themazerunnermovie.com/,"{u'backdrop_path': u'/eQ8iwAvGfuNnPjBCKTIVp5PsFw.jpg', u'poster_path': u'/beR71cbwXH0vySlTMPZo0GQ54Q9.jpg', u'id': 295130, u'name': u'The Maze Runner Collection'}",en,Released,[u'en'],tt1790864,False,/yTbPPmLAn7DiiM0sPYfZduoAjB.jpg,"[u'Ingenious Media', u'Twentieth Century Fox Film Corporation', u'Gotham Group', u'Dayday Films', u'Temple Hill Entertainment', u'TSG Entertainment']",2014-09-10,6.695455,The Maze Runner,34000000,7.0,113
96,/muwaDIv5cLv2Z07CZFWOsL7lYuO.jpg,[u'France'],0,A man without attachments or responsibilities suddenly finds himself with an abandoned baby and leaves for London to try and find the mother. Eight years later after he and his daughter become inseparable Gloria's mother reappears.,False,382591,"[u'Drama', u'Comedy']",Tomorrow Everything Starts,,134,,0,fr,Released,"[u'en', u'fr']",tt5078204,False,/kiIIOJbV8BCyatCmXqOdJEUXW3u.jpg,"[u'Mars Films', u'Vendome Pictures']",2016-12-07,6.648605,Demain tout commence,0,7.7,118
97,/rfItXrtDGILwsCdmgVxX79phFuI.jpg,[u'United States of America'],0,"After Porn Ends 2 picks up where it's predecessor left off and not only turns back the clock to meet the oldest living stars in adult film's history, but goes in depth with some of Its most current retirees and juxtaposes their experiences in a life after porn. Delving deeper into society's ongoing stigmas of race, misogyny, and the reality of decreasing opportunities for these former VHS box cover stars. For some, their careers in adult entertainment is accepted proudly and without regret. In fact, it seems to have proven to be the pathway to their current happiness and inner peace. For others, however, a career in porn has proven to be a conduit to certain despair as they struggle to find a way to bury their past and emerge with a new career or calling.",False,440249,[u'Documentary'],After Porn Ends 2,WHAT COMES NEXT?,8,https://www.afterpornends2.com/,0,en,Released,[u'en'],tt5168832,False,/uO6ZUez70Twan92pqoV60T9kiGH.jpg,"[u'Karbonshark', u'WeBros Entertainment']",2017-03-28,6.600347,After Porn Ends 2,0,6.1,90
98,/ArqpkNYGfcTIA6umWt6xihfIZZv.jpg,[u'United States of America'],623933331,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",False,10138,"[u'Adventure', u'Action', u'Science Fiction']",Iron Man 2,"It's not the armor that makes the hero, but the man inside.",5577,http://www.ironmanmovie.com/,"{u'backdrop_path': u'/rI8zOWkRQJdlAyQ6WJOSlYK6JxZ.jpg', u'poster_path': u'/fbeJ7f0aD4A112Bc1tnpzyn82xO.jpg', u'id': 131292, u'name': u'Iron Man Collection'}",en,Released,"[u'en', u'ru', u'fr']",tt1228705,False,/jxdSxqAFrdioKgXwgTs5Qfbazjq.jpg,[u'Marvel Studios'],2010-04-28,6.549844,Iron Man 2,200000000,6.6,124
99,/mLrQMqyZgLeP8FrT5LCobKAiqmK.jpg,[u'United States of America'],158000000,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",False,188927,"[u'Action', u'Adventure', u'Science Fiction', u'Thriller']",Star Trek Beyond,To the Enterprise... and to absent friends.,1911,http://www.startrekmovie.com/,"{u'backdrop_path': u'/gWl5pN2FplE709aVtA4lakwsE6t.jpg', u'poster_path': u'/w2IVqa43Ge49mrY3qSaJWpyDtz6.jpg', u'id': 115575, u'name': u'Star Trek: Alternate Reality Collection'}",en,Released,[u'en'],tt2660888,False,/6uBlEXZCUHM15UNZqNig17VdN4m.jpg,"[u'Paramount Pictures', u'Bad Robot', u'Perfect Storm Entertainment', u'Alibaba Pictures Group', u'Skydance Media', u'Sneaky Shark', u'Huahua Media']",2016-07-07,6.534956,Star Trek Beyond,185000000,6.5,122
100,/s2IG9qXfhJYxIttKyroYFBsHwzQ.jpg,[u'United States of America'],585174222,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",False,1726,"[u'Action', u'Science Fiction', u'Adventure']",Iron Man,Heroes aren't born. They're built.,7127,http://www.ironmanmovie.com/,"{u'backdrop_path': u'/rI8zOWkRQJdlAyQ6WJOSlYK6JxZ.jpg', u'poster_path': u'/fbeJ7f0aD4A112Bc1tnpzyn82xO.jpg', u'id': 131292, u'name': u'Iron Man Collection'}",en,Released,"[u'en', u'fa', u'ur', u'ar']",tt0371746,False,/ZQixhAZx6fH1VNafFXsqa1B8QI.jpg,[u'Marvel Studios'],2008-04-30,6.490363,Iron Man,140000000,7.3,126
101,/69Cz9VNQZy39fUE2g0Ggth6SBTM.jpg,[u'United States of America'],209035668,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",False,158852,"[u'Action', u'Family', u'Science Fiction', u'Adventure', u'Mystery']",Tomorrowland,Imagine a world where nothing is impossible.,2265,http://movies.disney.com/tomorrowland,0,en,Released,[u'en'],tt1964418,False,/fQbc5XuB4vWA9gnY1CmyxFaOufF.jpg,"[u'Walt Disney Pictures', u'Babieka', u'A113']",2015-05-19,6.482672,Tomorrowland,190000000,6.2,130
102,/tWwASv4CU1Au1IukacdSUewDCV3.jpg,"[u'United Kingdom', u'United States of America']",349424282,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley (Ben Stiller) spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",False,181533,"[u'Adventure', u'Comedy', u'Fantasy', u'Family']",Night at the Museum: Secret of the Tomb,One Final Night to Save the Day.,1370,,"{u'backdrop_path': u'/fOmqiIXfJmeANciOTCN6WkKbwK.jpg', u'poster_path': u'/q2nwE0Qi8U6tsU5HDmiWS2D3dSJ.jpg', u'id': 85943, u'name': u'Night at the Museum Collection'}",en,Released,[u'en'],tt2692250,False,/6tKleiKS54focE4z0sdtLOIEgK8.jpg,"[u'Twentieth Century Fox Film Corporation', u'1492 Pictures', u'21 Laps Entertainment', u'Moving Picture Company (MPC)', u'TSG Entertainment']",2014-12-17,6.474306,Night at the Museum: Secret of the Tomb,127000000,6.1,97
103,/kVSQZgHlUQ7MFfMadfwJyGXuxTX.jpg,[u'United States of America'],0,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his homeworld and the end of Asgardian civilization, at the hands of an all-powerful new threat, the ruthless Hela.",False,284053,"[u'Action', u'Adventure', u'Fantasy', u'Science Fiction']",Thor: Ragnarök,We Should Fight,26,http://marvel.com/movies,"{u'backdrop_path': u'/FZhEgAes4PX86BJGJPXyZCXHrj.jpg', u'poster_path': u'/7vx64r9HS57yz2T53i31SdmqdEi.jpg', u'id': 131296, u'name': u'Thor Collection'}",en,In Production,[u'en'],tt3501632,False,/jY0bDIfFAXzL7hiieqLtr2ec1Gs.jpg,"[u'Marvel Studios', u'Marvel Entertainment']",2017-10-25,6.432704,Thor: Ragnarök,0,0.0,0
104,/6zYuTKyvcwmtNvXXvJZNT0IgBL0.jpg,"[u'Germany', u'United States of America']",319131050,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",False,16869,"[u'Drama', u'Action', u'Thriller', u'War']",Inglourious Basterds,Once upon a time in Nazi occupied France...,4878,http://www.inglouriousbasterds-movie.com/,0,en,Released,"[u'de', u'en', u'fr', u'it']",tt0361748,False,/7nF6B9yCEq1ZCT82sGJVtNxOcl5.jpg,"[u'Universal Pictures', u'A Band Apart', u'Zehnte Babelsberg', u'Visiona Romantica']",2009-08-18,6.428432,Inglourious Basterds,70000000,7.8,153
105,/esqXMJv6PiK7GJVRwd2FA3SZUoW.jpg,[u'United States of America'],482860185,"Scientist Will Rodman is determined to find a cure for Alzheimer's, the disease which has slowly consumed his father. Will feels certain he is close to a breakthrough and tests his latest serum on apes, noticing dramatic increases in intelligence and brain activity in the primate subjects – especially Caesar, his pet chimpanzee.",False,61791,"[u'Thriller', u'Action', u'Drama', u'Science Fiction']",Rise of the Planet of the Apes,Evolution Becomes Revolution.,3113,http://www.apeswillrise.com/,"{u'backdrop_path': u'/mepJpyqVtD6P65vgCU1ngGFEjs5.jpg', u'poster_path': u'/qQrEMycfVN2gRlKTLWGn0QdOnSk.jpg', u'id': 173710, u'name': u'Planet of the Apes (Reboot)'}",en,Released,[u'en'],tt1318514,False,/caIpcr9xhvRcWfOMRDq3F5iIcLB.jpg,[u'20th Century Fox'],2011-08-03,6.419528,Rise of the Planet of the Apes,93000000,7.0,105
106,/waFr5RVKaQ9dzOt3nQuIVB1FiPu.jpg,[u'United States of America'],1065659812,"Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.",False,58,"[u'Adventure', u'Fantasy', u'Action']",Pirates of the Caribbean: Dead Man's Chest,Jack is back!,3810,http://disney.go.com/disneypictures/pirates/,"{u'backdrop_path': u'/cnKAGbX1rDkAquF2V1wVkptHDJO.jpg', u'poster_path': u'/1yg63Kl4p872ia4gPQysIZkKhUT.jpg', u'id': 295, u'name': u'Pirates of the Caribbean Collection'}",en,Released,"[u'en', u'tr', u'el', u'zh']",tt0383574,False,/hdHgIcljPHli4xaJGt0INz8Gn3J.jpg,"[u'Walt Disney Pictures', u'Jerry Bruckheimer Films', u'Second Mate Productions']",2006-06-20,6.418503,Pirates of the Caribbean: Dead Man's Chest,200000000,6.9,151
107,/50LoR9gJhbWZ5PpoHgi8MNTYgzd.jpg,"[u'New Zealand', u'United States of America']",1118888979,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.",False,122,"[u'Adventure', u'Fantasy', u'Action']",The Lord of the Rings: The Return of the King,The eye of the enemy is moving.,6545,http://www.lordoftherings.net,"{u'backdrop_path': u'/bccR2CGTWVVSZAG0yqmy3DIvhTX.jpg', u'poster_path': u'/p4UokEk2XnjjRTdXGe6DLYXlbI1.jpg', u'id': 119, u'name': u'The Lord of the Rings Collection'}",en,Released,[u'en'],tt0167260,False,/8BPZO0Bf8TeAy8znF43z8soK3ys.jpg,"[u'WingNut Films', u'New Line Cinema']",2003-12-01,6.376998,The Lord of the Rings: The Return of the King,94000000,8.0,201
108,/rdkxl5iXdpVU188cL1LLG3sy6z4.jpg,"[u'Germany', u'Hungary', u'United Kingdom', u'United States of America']",95708457,"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.",False,277,"[u'Fantasy', u'Action', u'Thriller']",Underworld,An immortal battle for supremacy.,2050,http://www.sonypictures.com/movies/underworld/site/main.html,"{u'backdrop_path': u'/2gSaXagD9ZCuBHOsXF4tvtW7Djd.jpg', u'poster_path': u'/aK8qq0X0pZbf5ncE3JLQ27hdC4F.jpg', u'id': 2326, u'name': u'Underworld Collection'}",en,Released,[u'en'],tt0320691,False,/cPhRPAJWK8BuuJqqf6PztzvOlnZ.jpg,"[u'Lakeshore Entertainment', u'Laurinfilm', u'Subterranean Productions LLC', u'Subterranean Productions UK Ltd.', u'Underworld Produktions GmbH']",2003-09-19,6.365687,Underworld,22000000,6.5,121
109,/1Ilv6ryHUv6rt9zIsbSEJUmmbEi.jpg,"[u'China', u'United States of America']",1215439994,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",False,68721,"[u'Action', u'Adventure', u'Science Fiction']",Iron Man 3,Unleash the power behind the armor.,7559,http://marvel.com/ironman3,"{u'backdrop_path': u'/rI8zOWkRQJdlAyQ6WJOSlYK6JxZ.jpg', u'poster_path': u'/fbeJ7f0aD4A112Bc1tnpzyn82xO.jpg', u'id': 131292, u'name': u'Iron Man Collection'}",en,Released,[u'en'],tt1300854,False,/n9X2DKItL3V0yq1q1jrk8z5UAki.jpg,[u'Marvel Studios'],2013-04-18,6.35205,Iron Man 3,200000000,6.9,130
110,/kHXEpyfl6zqn8a6YuozZUujufXf.jpg,[u'United States of America'],1845034188,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.",False,597,"[u'Drama', u'Romance', u'Thriller']",Titanic,Nothing on Earth could come between them.,5625,http://www.titanicmovie.com,0,en,Released,"[u'en', u'fr', u'de', u'sv', u'it', u'ru']",tt0120338,False,/fVcZErSWa7gyENuj8IWp8eAfCnL.jpg,"[u'Paramount Pictures', u'Twentieth Century Fox Film Corporation', u'Lightstorm Entertainment']",1997-11-18,6.294055,Titanic,200000000,7.4,194
