imdb_ids,year,rating,votes,popularity_TMDB,runtime_TMDB,text_PC1,text_PC2,text_PC3,text_PC4,text_PC5,text_PC6,text_PC7,text_PC8,text_PC9,text_PC10,text_PC11,text_PC12,text_PC13,text_PC14,text_PC15,text_PC16,text_PC17,text_PC18,text_PC19,text_PC20,text_PC21,text_PC22,text_PC23,text_PC24,text_PC25,text_PC26,text_PC27,text_PC28,text_PC29,text_PC30,mpaa_PC1,mpaa_PC2,mpaa_PC3,mpaa_PC4,mpaa_PC5,mpaa_PC6,mpaa_PC7,mpaa_PC8,mpaa_PC9,mpaa_PC10,director0,director1,director2,director3,director4,director5,director6,director7,director8,director9,director10,director11,director12,director13,director14,director15,director16,director17,director18,director19,director20,director21,director22,writer0,writer1,writer2,writer3,writer4,writer5,writer6,writer7,writer8,writer9,writer10,writer11,writer12,writer13,writer14,writer15,writer16,writer17,writer18,writer19,writer20,writer21,writer22,cast_PC1,cast_PC2,cast_PC3,cast_PC4,cast_PC5,cast_PC6,cast_PC7,cast_PC8,cast_PC9,cast_PC10,production companies_PC1,production companies_PC2,production companies_PC3,production companies_PC4,production companies_PC5,animation department count,original music count,country_n,country_usa,country_france,country_uk,country_germany,country_italy,country_canada,country_japan,country_india,country_spain
98238,1989.0,7.6,900.0,0.101709,320.0,-1.04827345216,-0.134717773892,0.13476747624,0.0444259195663,0.950776898331,0.606169259253,0.145688895462,0.21594680961,-2.03268999871,0.950860182528,-0.332740773086,0.57350877411,1.77966940464,1.74843058436,-1.26085534376,-0.498072117633,0.194241138517,-0.186864865554,0.718519397263,0.821615685055,1.15940805036,-0.125935312366,-0.480372809077,0.555262023318,-0.588926968937,0.143983633559,0.0735927047005,0.224179572687,-1.09815434484,0.0234679491718,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030961921255,0.0281522246777,-0.0145667676386,-0.0110393430289,-0.0151057566933,-0.00259651641871,-0.00286971700838,-0.000121326547512,-0.0132720254302,-0.010524529503,-0.0938820821765,-0.0624158217998,-0.0341571617645,-0.0628146919661,-0.0401599762537,0,1,6,0,1,1,1,1,1,0,0,0
120243,1997.0,7.4,13.0,0.037983,86.6423061307,-1.91360213824,-0.0990812355146,0.505819473634,-0.341758936392,0.100002317628,-0.220458363034,0.411684285609,-0.0267997103358,0.20667423491,0.266553925548,-0.261972361563,-0.290951872411,0.138849881861,-0.321366742683,-0.00702784807703,0.0712785356094,-0.0766287011964,0.147439371727,-0.150773311976,-0.168685948043,0.0674287207682,0.161800331489,-0.214417870973,0.0152091035926,0.082488013503,0.00318321268392,0.169404354959,0.0036973273518,-0.0871468341076,0.096061343198,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1,2,0,0,1,0,0,1,0,0,0
488953,2006.0,7.5,830.0,0.001139,90.0,-2.02748221623,0.322812176051,0.249727777091,-0.222237742728,0.440084287674,-0.0516322859738,-0.126092596148,-0.0155650638431,0.268132712971,0.0101051814364,0.0922785402656,0.0647343342117,0.0551535546847,0.309872256559,-0.149774921438,-0.32927121438,0.136797727986,-0.274440393871,-0.0199576428384,0.216572215883,0.137509758412,0.182264705291,0.111822695908,-0.30903874927,-0.138244260722,-0.527565945217,-0.208801654418,-0.155009977483,0.259974668111,-0.0749728893119,0.891759666672,-0.0105462718474,-0.474555709463,0.267205623576,-0.402352604743,-0.211367938701,-0.0971008121478,0.0448632469213,0.173366434306,-0.0618700028816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,5,1,1,0,0,0,0,0,0,0,0
323084,2002.0,4.8,784.0,0.030879,85.0,-0.544691655561,-0.378738942779,0.356534347944,-0.964438028753,0.945699705667,-0.456900090818,0.0977683656341,0.0661278872735,-1.3502534343,1.01960979981,0.123076183003,-0.806359754699,0.178516380059,0.681201824581,-0.495845256895,-0.357640943621,0.316464240862,0.107713075468,0.629446550291,-0.415642218407,0.605959977957,0.387931635127,-0.854972900307,-0.775210354873,-0.813814557315,1.33047792014,-0.158305511918,-0.175139637362,-1.17150270518,0.354115251601,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1,1,0,0,0,0,0,0,0,0,0
1280491,2008.0,2.1,133.0,0.000963,78.0,-1.87214141185,0.20724860613,-0.0445499540756,0.0159684591587,-0.503979395022,0.226010673834,0.780354473954,0.277654139931,-0.0921532605529,-0.759897616547,-0.752651108116,0.092753902785,-0.268406127639,0.208635088875,0.00906911512543,-0.068054284706,0.317852143789,0.197901310983,-0.575343683271,-0.477275115177,0.425729328442,0.484745383717,0.30159840347,0.305858288575,0.225579384277,0.247753083363,-0.176336794931,0.0149513135654,0.443010291024,0.0863395059712,1.28887075046,-0.504643375608,-0.119546444209,-0.473322377881,-0.459794784667,-0.150876513142,-0.0760748938974,0.172905866646,0.102629616873,0.132665551936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1,1,1,0,0,0,0,0,0,0,0
479500,2007.0,5.9,16533.0,0.318967,99.0,1.42606238568,-0.314191465314,0.508986026724,-0.725212601626,-1.97906094968,1.59697867077,0.825544292905,0.727537894136,0.496393715071,-0.801996775122,0.810896520041,-0.288484197909,-0.95740138583,0.792891850942,-0.128645721731,0.31731750147,1.46020029813,-0.642149016725,1.62973191971,-0.855247660366,2.65126609776,0.709710053815,1.33074846799,-0.109293668085,-0.300165336253,-1.66772224695,0.0841261071339,0.325181506556,0.954628568037,0.762769986004,1.47883847168,-0.390076698553,-1.13408442547,-0.422377988653,0.212399954572,0.0801835822543,0.967853018822,-0.00742462843946,-0.663176391811,0.676568028241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,4.26392920663,-0.0216790332799,0.0597580919797,-0.0544085662427,0.00918845168031,0,1,1,1,0,0,0,0,0,0,0,0
78490,1978.0,6.9,1906.0,0.246079,126.0,-1.02502715596,0.0633670876763,-0.382615525788,0.253517525923,-1.4189147357,-1.02908094802,0.630265213351,0.346439461716,-0.0413831956113,0.627637387378,-0.50334450305,1.51537613401,1.63758429549,0.333496255344,-0.325015391763,1.29189417248,-0.492385216161,-0.0190757627466,-0.797472775613,0.385543110943,0.240649899229,-0.966366487199,0.232909499609,-0.832037596143,-0.959771772327,-0.63756516351,0.281868252812,-0.201180163059,0.415231356339,0.0687138173425,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1,1,1,0,0,0,0,0,0,0,0
442043,2004.0,8.4,235.0,0.001161,90.0,-1.80463070626,-0.120794342186,-0.0971459421751,-0.09124895387,0.747199685842,-0.327882417683,-0.633301582575,0.458076879982,-0.758309872785,0.230869028356,0.956692477076,-0.52478495722,-0.526385258448,0.345058438998,0.00883978037055,0.0739776842588,0.101458297801,-0.0903770599223,-0.122150706302,-0.520826043042,-0.454034732227,-0.197011127492,1.02717826098,-0.963045201921,-0.678145947776,1.01169555546,-0.241375634411,0.216763956184,-0.0801781321297,0.281302581388,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1,1,0,0,0,0,0,1,0,0,0
1606600,2010.0,7.4,1982.0,0.20628,12.0,-1.9735210675,0.00795813074741,0.119415119069,0.0636334009408,-0.210219466495,-0.0402401624941,0.149895950304,0.114587140149,0.190336108438,0.0180297103138,-0.212301194091,0.144487579559,-0.0164809149934,-0.186102025316,0.0627774339515,0.061259140683,-0.0749900322889,-0.00946035487438,0.0787445387694,0.188144148155,-0.0308452773068,0.0142218142578,-0.305863151808,-0.0163924174667,0.245592008209,-0.0771352740247,0.0637384328738,0.0857510414417,0.0416692761612,-0.0943898742083,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283310985014,-0.0125958711241,-0.0135842710537,-0.0100161091724,-0.0137794837879,-0.00306452186438,-0.00395833241873,-0.00676959255325,0.0510452088603,-0.00573691137498,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,36,2,1,1,0,0,0,0,0,0,0,0
444519,2006.0,5.4,1011.0,0.14953,90.0,-2.41686945004,0.0151407886927,0.399592303152,0.10522193141,0.0733824694195,0.0568701289475,0.360019151466,0.0957394036837,0.241849148393,-0.00739777552793,-0.200443775326,0.374170280619,0.216475484948,0.183676826271,0.138014943368,-0.360105846452,-0.298787166321,-0.218520398997,0.406584820292,0.517352427696,-0.61080295091,0.215270034343,3.08029884514,0.719101373307,-0.0441313729826,1.80477337498,0.482861474156,0.762209584494,-0.771197346804,-0.116256044264,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.135448148099,2.97648851224,0.170375003963,-0.126452290726,0.0236550820368,0,1,1,0,1,0,0,0,0,0,0,0
316882,2002.0,3.9,236.0,0.004614,93.0,-1.13251245052,0.303699461528,0.341442576357,-0.836945334042,0.987358873141,0.631431561665,-0.683057194468,0.590081766236,-0.419626055428,0.44964836426,0.00285740424463,0.294934630071,0.458090254548,0.286323655766,0.448954142972,-0.525655593192,0.934106644509,-0.49724511561,-0.633715727202,0.590008210377,0.284190095221,1.26205100635,0.462102472155,-0.857732671226,-0.288435320665,-1.14126614885,0.309112284504,-0.270916723371,0.921244156133,0.0734994130626,1.25736111722,-0.439678343101,-0.195831992472,-0.417752338995,-0.397595470958,-0.140343911897,-0.0774072982221,0.199950138599,0.0773250959979,0.0445708967596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0,1,0,0,0,0,0,0,0,0,0
388362,2004.0,4.1,172.0,0.00254,95.0,-2.25265862998,-0.0167199375834,0.294017342444,-0.064465451427,0.0519285441112,0.0061752890783,0.216513544503,0.0739170076258,0.210537784851,-0.0947401627944,-0.128264860752,0.0891490165793,-0.0113249537086,-0.171926769344,0.102934249209,0.141930896549,-0.0663056999043,0.023324485052,-0.0702679437065,-0.11570687293,0.0642116133766,-0.0964228647241,-0.189717269022,-0.0307328102698,0.107507223348,-0.00972870178032,0.0197619006182,-0.0162951134866,-0.0199890474972,0.0657841150979,0.684310028433,-0.249120305037,-0.140787608836,0.474514405532,1.11067038928,0.386818584167,-0.625169574561,-0.141129717938,0.565384215989,0.0662364294312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0,1,0,0,0,1,0,0,0,0,0
32179,1940.0,6.2,628.0,0.000804,72.0,-0.787882118301,0.198584151433,-0.164351332017,0.26592578343,-0.915762577972,0.011376130963,0.665990850934,-0.258490623934,-0.254016870764,-0.466579949361,0.128953562653,0.25540057136,0.411196882545,-1.3172620666,0.0857215248664,-0.173665220178,-0.417061440045,-0.238900084035,0.060832770731,-0.286966740276,-0.383248591521,0.129534325066,-0.283837471576,-0.680690834874,0.116270209571,0.191845177479,-0.0821630461972,-0.121839583951,0.314181160602,-0.175209128092,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1,1,0,0,1,0,0,0,0,0,0
76877,1977.0,6.7,394.0,0.041304,132.0,0.404156175579,0.787697855386,-1.89919349131,0.514401750021,-0.868685063587,-0.558057267511,0.793732498112,0.216745346895,0.240570356332,-0.379607763208,-0.790692615192,0.353074253816,-0.0534194118823,-0.0934570171434,-0.574066588688,0.0929720837694,0.243223715305,-0.686190734317,0.200954715053,0.045149242964,-0.745688026235,0.0416988041139,-0.404110058459,-0.0689428044958,0.0699095018236,0.118193199299,0.880478847778,0.302978666394,-0.243422278504,0.22156732449,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290087390295,-0.0131021296406,-0.0141284877235,-0.0103678001047,-0.0135317754867,-0.00226185381722,-0.00249043135467,-0.000104449315849,-0.0114116144012,-0.00843435163184,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,5,1,0,0,0,0,1,0,0,0,0
1384774,2009.0,4.9,428.0,0.001211,75.0,1.26669620997,-1.03093515536,1.91992436068,-1.87683270512,1.53837420479,-1.10206695814,-2.52027576398,-1.31799939092,-1.01437379553,-2.46948798761,0.0437179099066,1.43417355337,-1.82323963882,1.18751554115,0.0125143245539,1.80414967331,0.0254264602921,0.426303153021,-0.282799187785,-0.772724585609,-1.04702665339,-1.00223846842,-0.317778536113,-0.0223211878345,-0.705633874339,0.39220504568,0.781292346896,0.603373102422,-0.0800906004392,-0.647369091268,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1,1,0,0,1,0,0,0,0,0,0
396483,1998.0,6.2,192.0,0.00025,54.0,-1.66874186884,-0.0608684954184,0.58935360731,-0.652868664662,0.474937617079,-0.983988699224,-0.293653723133,-0.301623284178,-0.103118174236,-0.813663840071,-0.303390203063,0.603662168829,-0.193967046106,0.143411171634,-0.0471530970796,0.321345362082,-0.0680326312925,0.17272142405,-0.0317062196663,-0.215700750055,-0.0241211926274,-0.131521969861,-0.0932504264941,0.318330332573,0.202561710221,-0.0103963783689,-0.0415649711569,-0.0128085098982,0.0849847049256,-0.113187615983,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0,1,1,0,0,0,0,0,0,0,0
31907,1939.0,6.5,273.0,0.008231,85.0,0.213763924696,0.176892335785,-0.0555900321471,0.428445762064,-0.289421733739,-0.26320906179,-1.33601154361,-0.351305736753,0.477657947878,1.13894656212,0.43671742625,0.740123680291,0.882649779534,0.326911395062,0.596320491399,-0.256120767175,0.648655140267,-0.214816013227,0.739179299249,0.345362097626,0.461977463109,1.52793394893,0.198055737573,-0.856243263528,0.0305916689787,-1.28610312125,-0.350199041692,-0.213452150804,0.681149083458,0.512614835752,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206318864032,-0.0113258329436,-0.0117090355135,-0.0131070763205,-0.0265166306629,-0.00237609514295,0.0296266022676,-0.0269880893112,-0.0116369252391,-0.00918492044672,-0.0738616730228,0.109092804641,-1.33003998833,3.14376679256,0.0446470995221,0,2,1,1,0,0,0,0,0,0,0,0
182060,1982.0,5.0,6098.0,0.134141,91.0,-0.40227079544,0.184534480651,-0.842071352138,-0.577858069963,0.734542230819,0.474404083263,-1.22561222892,1.4200851125,-1.38713389483,0.730395517068,0.843422595907,-0.593648751184,-0.307013873235,0.28836167459,-0.295375372583,-0.516065173548,0.163646284948,-0.605088335433,-0.518121615459,0.515173443174,-1.30827687261,-0.543074343787,-0.163658091923,-0.613817004756,-0.37144968208,-0.0815628626697,0.118396941164,-0.0201217729505,1.17606393054,0.609946344218,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0,1,0,0,0,0,0,0,0,0,0
255626,1999.0,4.6,9.0,0.1600332048,75.0,-0.530963011281,-0.222143581557,0.390120409966,0.174790430386,0.410516471071,-0.465483191734,-1.05374760681,-0.0509745402125,0.153336175794,0.013609853028,-0.1628955564,-0.0614347599711,0.297789729382,0.0953521710572,0.103726301139,0.262730035609,-0.142474691174,-0.35162408938,-0.0189325897032,-0.241627959135,0.0637711394589,-0.084642750009,0.0550983760914,-0.503109445531,0.281507623307,-0.132881621398,-0.0755024661815,-0.0135375775916,0.0387430639525,0.156931993048,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0,1,1,0,0,0,0,0,0,0,0
194811,2001.0,7.8,24.0,0.000277,86.6423061307,-2.43147771894,-0.0222531263933,0.402371313639,0.24094279204,0.0180188726492,0.00562788886661,0.392120492467,-0.0395410105092,0.336786987671,0.10782670768,-0.210725057375,0.373592348513,0.196765094803,0.0617867027956,-0.0593193911339,-0.501376314094,-0.349301283741,-0.319855813774,0.312811652485,0.559180042342,-0.630551314131,0.133211285708,3.04310867918,0.8775172139,-0.383818053638,1.79496280996,0.591812820093,0.6981203368,-0.56970341042,-0.0124772491764,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,3,1,0,0,0,0,1,0,0,0,0
71803,1974.0,5.9,2159.0,0.005405,132.0,4.36068781689,-0.892536802618,2.49554236904,-3.15428442545,0.124394244758,-1.50072169122,-1.59738971563,-0.672555144227,0.57851365321,-0.811857885416,-1.06677739099,1.59850841361,0.252728913835,-0.352149070775,-0.26982802915,0.61557758381,0.0705943194193,-0.596274995458,-0.0426507007489,1.09395440135,-1.54431018582,0.428609006707,0.00895487070994,-0.833216347681,-0.676382125983,0.991490284274,0.113940053949,-1.76417407888,0.704244957428,-1.36753341823,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,4.26392920663,-0.0216790332799,0.0597580919797,-0.0544085662427,0.00918845168031,0,1,1,1,0,0,0,0,0,0,0,0
107048,1993.0,8.0,466920.0,4.042343,101.0,5.59966201492,-0.450543540275,-2.32710474357,0.185716751756,-0.577817651526,-0.148394801499,-3.09304103245,-1.44743497052,0.639330333563,0.487593559149,2.94549311422,2.3572118218,1.58320567093,0.927824283714,3.13208978599,-2.15663997675,1.11274906015,14.5377044256,11.3401663538,0.491607226556,-2.68320539868,-2.30735323757,5.26110499293,-0.968709358469,5.12069993528,-3.09404003244,5.42572336234,1.36030275668,-1.72879196932,3.11225575003,0.441504641907,0.0245104019656,-0.852535269643,-0.198374688501,0.445281380899,-0.160004865218,0.325698818194,-0.88731923425,-0.151849481642,0.489471759204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.10936320387,-0.107693320947,-0.0547324448438,-0.0954479355804,-0.101688029499,0,1,1,1,0,0,0,0,0,0,0,0
