imdb_ids,year,rating,votes,popularity_TMDB,runtime_TMDB,text_PC1,text_PC2,text_PC3,text_PC4,text_PC5,text_PC6,text_PC7,text_PC8,text_PC9,text_PC10,mpaa_PC1,mpaa_PC2,mpaa_PC3,mpaa_PC4,mpaa_PC5,mpaa_PC6,mpaa_PC7,mpaa_PC8,mpaa_PC9,mpaa_PC10,director0,director1,director2,director3,director4,director5,director6,director7,director8,director9,director10,director11,director12,director13,director14,director15,director16,director17,director18,director19,director20,director21,director22,writer0,writer1,writer2,writer3,writer4,writer5,writer6,writer7,writer8,writer9,writer10,writer11,writer12,writer13,writer14,writer15,writer16,writer17,writer18,writer19,writer20,writer21,writer22,cast_PC1,cast_PC2,cast_PC3,cast_PC4,cast_PC5,cast_PC6,cast_PC7,cast_PC8,cast_PC9,cast_PC10,production companies_PC1,production companies_PC2,production companies_PC3,production companies_PC4,production companies_PC5,animation department count,original music count
91584,1986.0,6.0,2079.0,0.29763,86.0,-0.566919152358,0.230529275447,-0.248386431634,0.253777442303,-0.0275983698334,0.0224551570665,-0.564927526521,0.758555289957,0.2452869318,0.597527203437,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0574437899515,2.21814223613,0.050977896,0.0253042876046,0.0178511848441,0.00217137074926,0.00229976780719,8.90924427499e-05,0.00961859651485,0.00419443887813,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,141,1
45222,1952.0,6.9,259.0,0.041653,7.0,0.977216250293,0.661328544062,-1.9718668159,0.00844561906834,0.198138778001,-0.00512402208951,1.06273777274,-1.71291032802,3.48104121303,0.554987598014,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0417890859744,-0.0453711901432,1.03172370783,0.0457510056338,-0.000828854496815,1.70213308589,0.024745146487,0.000370109346128,0.037047822617,0.00506689853606,-0.109482407645,-0.10789942762,-0.0549058921058,-0.0957674959037,-0.102603899225,6,1
99395,1990.0,4.4,910.0,0.006654,95.0,-0.99738649915,0.20685337286,-0.616386833749,-0.38838973146,-0.777567563542,-0.219804011326,-0.90213024576,0.371734177625,0.322334052862,-0.0299832135796,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
62024,1967.0,5.7,98.0,0.063106,96.0,-0.371511737899,-0.251916636227,-0.51211529753,1.19651408458,-0.279584630519,0.546778773708,1.29836590446,-1.33660373836,-0.0478849264888,-0.624547540047,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
110399,1994.0,5.8,4141.0,0.199272,100.0,-0.128604609584,0.0337022641555,-0.0325659168614,-0.615270872261,-0.822009188069,1.41363366693,-0.159385794496,0.54348734181,-0.0688463298625,-1.15723684518,1.7515720421,-0.835838769193,0.221796344459,0.448102532395,0.114885977934,0.499836241813,0.13603965868,0.228393880759,-0.69705647129,-0.114190216266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0932391097563,-0.0820944911307,-0.0358116069337,-0.0612101940003,-0.0403871222846,0,1
254481,2003.0,7.1,14778.0,0.150494,171.0,6.61234311124,-0.248122834236,-2.00040290284,-0.4993838789,-0.165093218907,-3.55883636052,1.77163560718,0.470971724661,-0.432125211725,-1.4139560074,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,1,1
336325,2003.0,4.7,3272.0,0.072123,85.0,-0.40980232865,0.335942601586,-0.983940976314,-0.438409781388,-0.430700395598,0.746781495502,-0.464870096653,1.09722420516,-0.652016094989,0.437170620511,1.28887075046,-0.504643376203,-0.119546448957,-0.473322390068,-0.459795017298,-0.150875934864,-0.076074206576,0.172903681498,0.102635475685,0.132565356026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,2
47459,1954.0,3.8,11.0,0.000242,99.0,-2.237644624,0.0259691330359,0.300869821586,-0.0752426161997,0.0362004791573,0.0348076339523,0.255832322388,0.0642006068227,0.18744509948,-0.140252238566,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
302031,1999.0,6.1,421.0,0.001094,101.0,2.83907541351,-0.0852098340716,-1.37923139557,0.973655846492,-0.415932677834,2.27389088769,0.411785895371,-2.48457458037,-0.20586689705,-0.68164583106,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0
1975210,2008.0,3.7,14.0,0.009183,0.0,-1.27333566498,-0.105530524239,-0.369322047621,0.205492858313,0.323502017521,0.0383310524023,0.835303450293,-0.230280764305,-0.463106194678,-0.489246669478,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028978060536,-0.0130474305376,-0.0140348610913,-0.0102845564371,-0.0133642889079,-0.00222413557731,-0.0024471939011,-0.000102474726477,-0.0111930357076,-0.0081163013786,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
850698,2005.0,8.3,54.0,0.001112,206.0,-1.87872912973,0.311510749852,0.193590107062,-0.275792979325,0.739436724962,-0.337952554802,-0.155369910801,0.141112385617,-0.133501568727,-0.0590086549781,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0
199054,2001.0,6.7,819.0,0.002834,87.0,-0.78578013597,0.24685927012,-1.64963408736,0.109640285539,1.36003768435,-0.467162291652,1.22559448145,-0.155206409481,1.01319691673,-0.497214008794,1.981300383,-0.0936667603919,1.01874675485,0.280461562883,0.210875697002,-0.350505782614,-0.0531119445904,-0.274441715565,-0.561124291882,-0.0659543199745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,2
1694015,2010.0,6.9,742.0,0.015944,87.0,-2.06189236392,0.021483846051,0.173631781449,-0.112030555516,0.128498842222,-0.201686768064,-0.058603544017,0.129855543381,0.0641231075761,-0.0541879157556,0.441504641907,0.0245104046648,-0.852535266959,-0.198374616498,0.44528132541,-0.160006042868,0.325700346106,-0.887317483366,-0.151844395307,0.489562722921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,4,0
29347,1937.0,6.9,718.0,0.135259,84.0,-1.01150096019,-0.0710593473162,-0.269219120664,0.297575928913,0.313687131584,0.0200744456126,0.15743663247,-0.191227719757,1.04024389903,0.0226025431012,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73455682435,0.0213255379239,0.0538651853692,-0.894376911088,0.284433267321,0.010789990264,-0.718697676727,0.142647520242,-0.00424032888174,-0.121047188657,-0.103397730846,-0.0975416843981,-0.0465249625831,-0.0804266289453,-0.0674761412379,0,2
1483753,2010.0,7.0,2878.0,0.344998,100.0,2.53122420611,-0.550102813926,-0.274563214237,-2.71899594289,2.00336416051,-1.42584920099,-3.02559300962,-0.253836464666,0.160981704238,-1.95897406214,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
68389,1972.0,6.5,627.0,0.014803,93.0,-1.81333302329,0.105737372609,0.178071682494,-0.1645355175,0.79879147957,0.0204605818094,-0.25017486497,0.12145904917,-0.598757188015,0.160184199101,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0
257510,2002.0,3.6,1448.0,0.077427,89.0,-0.132064902466,0.408220809515,-1.77159480496,-0.341936070984,0.284130399226,-0.0778701648764,1.07139864278,1.23463947359,0.198420795284,0.110303534438,1.3351710681,-0.486786355756,-0.00687805408503,-0.454937612762,-0.49582769147,-0.161553149893,0.013440672699,0.132222029321,0.124725834007,0.128972537645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
3356710,2009.0,8.3,10.0,0.001805,68.0,-1.48734101891,0.277137354208,-0.000518913373358,-0.0617563757401,0.346626508503,-0.227847052066,-0.334544515471,0.360085158919,-0.203911171551,0.187874754256,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0
2060540,2011.0,7.6,573.0,0.023177,59.0,-1.65966654166,0.0318889150164,0.173761897989,-0.165492234694,-0.123154744161,-0.0926018284589,-0.289213208923,0.295522172075,0.412843482325,0.0230850787127,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0
1307989,2009.0,2.7,1718.0,0.044645,87.0,0.448688921908,0.269047226209,-1.70341045961,-0.676666121998,1.89661925712,-1.18064788799,-2.26929831036,1.3216099736,-1.88989587257,0.956935200389,1.93938730269,0.668407563386,0.802488126695,-0.203574862388,-0.219096439973,0.879422979616,0.0160356684625,-0.218613154677,0.285245480417,0.506706974161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
2043891,2005.0,7.1,9.0,0.000779,63.0,-2.01940223668,0.0293013548883,0.196999056453,-0.0538837875606,-0.0504107238859,0.11820477365,0.197401745582,0.0688866887562,0.148379312391,-0.265480400356,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0
1653690,2010.0,4.9,10893.0,1.277616,95.0,-0.912343957314,0.0786324850153,0.0229763588713,-0.0327568628839,-0.623891224101,0.139415482719,0.0861194286173,0.782107102288,-0.293790583391,0.662394583011,1.00843041877,-0.526235271009,0.488910620268,-0.516258941838,0.173430629868,0.574142163118,0.274396850168,-0.644226969172,0.104495690849,-0.526956225695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
1302570,2009.0,6.7,199.0,0.000912,75.0,0.0876872461035,-0.168895736595,0.264644997762,-1.7176929235,0.0754487032765,2.56140368899,-0.638078114864,1.06655497259,-0.129040802113,-0.108730128389,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,1,7
456146,2005.0,8.8,12.0,0.000429,240.0,-0.866210024422,0.38016557965,-0.175615298671,-0.571647376355,-0.0260925097267,-0.178317220549,-1.30320712838,0.309493439934,0.883434216194,0.021255729178,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
118664,1999.0,3.6,159.0,0.036863,95.0,-0.436364810699,-0.0109258574488,-0.482114420637,-0.256156008134,0.336155335038,0.340498924067,-0.287554286845,1.37009025016,-1.80513829867,1.08932465408,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.15942968179,3.56902367446,0.226684089265,-0.208154648674,0.0181662972918,0,2
1568328,2009.0,7.8,405.0,0.000801,93.0,5.24384433772,-0.625912044118,0.431323242844,-2.59237959899,3.04531579586,-2.73213158519,0.619360411082,-0.803743571302,-3.97356265144,1.63754717703,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
200138,1999.0,7.3,850.0,0.155775,85.0,2.18445548805,-0.598462978512,1.26841194559,-3.33135362178,1.81654898893,0.473156976477,-2.30259059783,0.493201687747,-0.403462667593,-3.02389175497,0.921645475367,-0.0278965961114,-0.69416106129,0.251933117676,-0.379766827759,-0.226092599436,0.0775793360584,-0.0416143166923,0.126816913835,-0.0955164733936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
107147,1993.0,5.7,648.0,5e-06,87.0,-1.13091766912,0.0312162423999,-0.181503812354,0.0563424046976,-0.869463049299,-0.327966918675,0.0420183068041,-0.11812380136,0.50111329938,-0.366527237813,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
479547,2007.0,7.3,1237.0,0.001694,93.0,-0.106695351273,-0.610794211927,1.22456188216,-1.37629685122,0.637605900355,0.362065253424,-0.623600446671,0.496751325673,-0.513073153878,-1.17745670905,1.0790671829,0.618121031385,-0.383007758681,0.105352098764,-0.465046408891,-0.179264738802,-0.263281327613,-0.0536904147264,0.1169238704,-0.00695423241163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
151585,1991.0,7.1,802.0,0.1600332048,12.0,-0.158959643609,-0.0759346546739,-1.24507582401,0.449372757252,-0.277160790046,-0.231120606628,1.74744945808,-0.696414460941,-0.813057680299,-1.04588591384,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0
1388794,2010.0,6.7,81.0,0.002574,109.0,-0.422333940686,-0.484925079001,1.2897701291,-0.825444440989,0.228638733465,-0.703502303868,1.24525982741,-0.377511220691,-0.191388369118,0.963353531331,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
106413,1993.0,3.4,235.0,3.3e-05,88.0,-1.59575928888,0.0253845300283,0.067437698561,0.42830269804,-0.380060907371,0.112863611966,0.0466462413579,-0.00820149646621,-0.257359241493,0.194230598492,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
